TRAVEL_ID,recommend_result_place
d_d012078,"['베케', '한라산영실', '김녕해안도로', '붉은오름자연휴양림', '쇠소깍수상레저 전통테우', '제주별빛누리공원', '행원환해장성', '영락리 방파제', '삼무공원', '걸매생태공원']"
d_d001121,"['행원환해장성', '철새 천연기념물 희귀새도래및철새서식지', '도두항', '제주별빛누리공원', '다락쉼터', '제주승마공원', '김녕해안도로', '시와스튜디오', '천진항', '삼다수숲길']"
d_d008008,"['종달리해변', '김녕해안도로', '금악성당', '산지등대', '제주별빛누리공원', '제주승마공원', '천진항', '행원환해장성', '쇠머리오름', '삼무공원']"
d_d004515,"['신천목장', '붉은오름자연휴양림', '강정천', '한남리머체왓숲길', '졸띠체험승마', '쇠소깍수상레저 전통테우', '표선해수욕장 야영장', '법화사', '신화관 제주신화월드 스카이풀', '걸매생태공원']"
d_d004772,"['걸매생태공원', '군산오름 전망대', '한남리머체왓숲길', '영락리 방파제', '도두항', '철새 천연기념물 희귀새도래및철새서식지', '제주별빛누리공원', '제주승마공원', '다락쉼터', '베케']"
d_d005094,"['김녕해안도로', '시와스튜디오', '제주별빛누리공원', '성이시돌센터', '하도해변', '도두항', '금악성당', '행원환해장성', '걸어가는늑대들 전이수갤러리', '제주승마공원']"
d_d007759,"['걸매생태공원', '행원환해장성', '제주별빛누리공원', '시와스튜디오', '군산오름 전망대', '김녕해안도로', '졸띠체험승마', '취다선 티앤메디테이션', '함덕서우봉해변 인증센터', '도두항']"
d_d002404,"['김녕해안도로', '금악성당', '산지등대', '다락쉼터', '행원환해장성', '천진항', '성이시돌센터', '해변산책', '도두항', '김녕성세기해변 인증센터']"
d_d003861,"['베케', '김녕해안도로', '제주신라호텔 수영장', '제주승마공원', '강정천', '삼다수숲길', '금악성당', '삼무공원', '취다선 티앤메디테이션', '산지등대']"
d_d004943,"['삼무공원', '도두항', '철새 천연기념물 희귀새도래및철새서식지', '금악성당', '성이시돌센터', '행원환해장성', '김녕해안도로', '천진항', '다락쉼터', '제주별빛누리공원']"
d_d005098,"['석예원 본초족욕 성산', '군산', '표선해수욕장 야영장', '서광동리곶자왈생태탐방로', '한라산영실', '쇠소깍수상레저 전통테우', '섶섬', '취다선 티앤메디테이션', '큰사슴이오름', '베케']"
d_d002288,"['김녕해안도로', '걸매생태공원', '베케', '한라산영실', '표선해수욕장 야영장', '군산오름 전망대', '도두항', '제주승마공원', '올레길 21코스', '금악성당']"
a_a003763,"['한옥카페 갤러리도솔', '마니산', '석모도미네랄온천', '강화역사박물관', '강화루지', '보문사', '연미정', '조양방직', '전등사', '강화화개산모노레일']"
d_d011528,"['금악성당', '성이시돌센터', '김녕해안도로', '행원환해장성', '시와스튜디오', '삼무공원', '김녕성세기해변 인증센터', '걸어가는늑대들 전이수갤러리', '도두항', '다락쉼터']"
d_d000130,"['도두항', '철새 천연기념물 희귀새도래및철새서식지', '다락쉼터', '제주승마공원', '천진항', '시와스튜디오', '산지등대', '성이시돌센터', '김녕해안도로', '행원환해장성']"
d_d002530,"['김녕해안도로', '걸어가는늑대들 전이수갤러리', '금악성당', '성이시돌센터', '행원환해장성', '도두항', '삼무공원', '산지등대', '한림 작은영화관', '제주별빛누리공원']"
d_d012275,"['삼무공원', '시와스튜디오', '김녕성세기해변 인증센터', '도두항', '철새 천연기념물 희귀새도래및철새서식지', '걸어가는늑대들 전이수갤러리', '김녕해안도로', '금악성당', '다락쉼터', '제주문화예술진흥원 제주문예회관']"
d_d005415,"['표선해수욕장 야영장', '한라산영실', '한남리머체왓숲길', '걸매생태공원', '서광동리곶자왈생태탐방로', '큰사슴이오름', '쇠소깍수상레저 전통테우', '영락리 방파제', '군산오름 전망대', '석예원 본초족욕 성산']"
d_d003789,"['서광동리곶자왈생태탐방로', '취다선 티앤메디테이션', '섶섬', '베케', '영락리 방파제', '군산오름 전망대', '군산', '걸매생태공원', '제주제트 중문점', '졸띠체험승마']"
d_d001592,"['김녕해안도로', '서광동리곶자왈생태탐방로', '삼무공원', '영락리 방파제', '군산', '걸매생태공원', '다락쉼터', '도두항', '베케', '군산오름 전망대']"
a_a001986,"['선녀바위', '인천내리교회', '소무의도', '인천광역시교육청교육과학정보원 인천학생과학관', '영종씨사이드 레일바이크', '씨사이드파크', '왕산해수욕장', '월미산', '월미도', '자유공원 맥아더장군동상']"
d_d003657,"['김녕해안도로', '시와스튜디오', '다락쉼터', '도두항', '금악성당', '해변산책', '철새 천연기념물 희귀새도래및철새서식지', '행원환해장성', '성이시돌센터', '올레길 21코스']"
d_d004873,"['김녕해안도로', '금악성당', '성이시돌센터', '행원환해장성', '올레길 21코스', '산지등대', '시와스튜디오', '다락쉼터', '도두항', '김녕성세기해변 인증센터']"
d_d000841,"['도두항', '김녕해안도로', '다락쉼터', '제주승마공원', '철새 천연기념물 희귀새도래및철새서식지', '시와스튜디오', '삼무공원', '성이시돌센터', '삼다수숲길', '제주별빛누리공원']"
d_d000209,"['표선해수욕장 야영장', '쇠소깍수상레저 전통테우', '도두항', '한림 작은영화관', '붉은오름자연휴양림', '한남리머체왓숲길', '제주별빛누리공원', '철새 천연기념물 희귀새도래및철새서식지', '석예원 본초족욕 성산', '삼무공원']"
d_d006080,"['강정천', '제주신라호텔 수영장', '군산오름 전망대', '취다선 티앤메디테이션', '신천목장', '베케', '송악산', '걸매생태공원', '졸띠체험승마', '김녕해안도로']"
d_d004872,"['도두항', '철새 천연기념물 희귀새도래및철새서식지', '삼무공원', '다락쉼터', '해변산책', '제주승마공원', '제주별빛누리공원', '시와스튜디오', '행원환해장성', '성이시돌센터']"
d_d002298,"['도두항', '철새 천연기념물 희귀새도래및철새서식지', '김녕해안도로', '걸매생태공원', '군산오름 전망대', '다락쉼터', '산지등대', '서광동리곶자왈생태탐방로', '베케', '행원환해장성']"
d_d001648,"['군산오름 전망대', '제주별빛누리공원', '도두항', '걸매생태공원', '철새 천연기념물 희귀새도래및철새서식지', '제주승마공원', '한남리머체왓숲길', '표선해수욕장 야영장', '김녕성세기해변 인증센터', '취다선 티앤메디테이션']"
d_d004415,"['군산오름 전망대', '한라산영실', '걸매생태공원', '한남리머체왓숲길', '졸띠체험승마', '신천목장', '영락리 방파제', '표선해수욕장 야영장', '베케', '붉은오름자연휴양림']"
d_d000718,"['베케', '졸띠체험승마', '신천목장', '영락리 방파제', '서광동리곶자왈생태탐방로', '군산오름 전망대', '강정천', '붉은오름자연휴양림', '걸매생태공원', '취다선 티앤메디테이션']"
d_d000806,"['김녕해안도로', '금악성당', '성이시돌센터', '군산', '베케', '취다선 티앤메디테이션', '시와스튜디오', '행원환해장성', '표선해수욕장 야영장', '김녕성세기해변 인증센터']"
d_d001411,"['한라산영실', '제주별빛누리공원', '올레길 21코스', '붉은오름자연휴양림', '김녕해안도로', '취다선 티앤메디테이션', '덴드리', '삼다수숲길', '성이시돌센터', '천아계곡']"
d_d004325,"['베케', '걸매생태공원', '군산오름 전망대', '표선해수욕장 야영장', '신천목장', '김녕해안도로', '영락리 방파제', '서광동리곶자왈생태탐방로', '쇠소깍수상레저 전통테우', '졸띠체험승마']"
d_d009206,"['군산오름 전망대', '영락리 방파제', '서광동리곶자왈생태탐방로', '신천목장', '걸매생태공원', '표선해수욕장 야영장', '제주제트 중문점', '붉은오름자연휴양림', '취다선 티앤메디테이션', '덴드리']"
d_d010335,"['도두항', '삼무공원', '철새 천연기념물 희귀새도래및철새서식지', '김녕해안도로', '김녕성세기해변 인증센터', '다락쉼터', '제주별빛누리공원', '천진항', '성이시돌센터', '행원환해장성']"
d_d001673,"['신천목장', '붉은오름자연휴양림', '군산', '표선해수욕장 야영장', '법화사', '졸띠체험승마', '서광동리곶자왈생태탐방로', '한남리머체왓숲길', '영락리 방파제', '석예원 본초족욕 성산']"
d_d012488,"['표선해수욕장 야영장', '졸띠체험승마', '베케', '강정천', '영락리 방파제', '신천목장', '한라산영실', '군산', '서광동리곶자왈생태탐방로', '태웃개']"
d_d005816,"['도두항', '금악성당', '철새 천연기념물 희귀새도래및철새서식지', '성이시돌센터', '다락쉼터', '천진항', '김녕성세기해변 인증센터', '시와스튜디오', '산지등대', '김녕해안도로']"
d_d012368,"['서광동리곶자왈생태탐방로', '영락리 방파제', '제주신라호텔 수영장', '취다선 티앤메디테이션', '군산오름 전망대', '강정천', '한라산영실', '제주제트 중문점', '졸띠체험승마', '베케']"
d_d004002,"['도두항', '성이시돌센터', '철새 천연기념물 희귀새도래및철새서식지', '천진항', '표선해수욕장 야영장', '시와스튜디오', '제주별빛누리공원', '김녕해안도로', '서광동리곶자왈생태탐방로', '금악성당']"
d_d000177,"['표선해수욕장 야영장', '김녕해안도로', '한라산영실', '붉은오름자연휴양림', '베케', '해변산책', '걸매생태공원', '한남리머체왓숲길', '군산오름 전망대', '영락리 방파제']"
d_d004122,"['김녕해안도로', '성이시돌센터', '행원환해장성', '도두항', '철새 천연기념물 희귀새도래및철새서식지', '다락쉼터', '제주별빛누리공원', '제주승마공원', '삼무공원', '금악성당']"
b_b003100,"['거제식물원 정글돔', '계룡산', '여차홍포전망대', '거제숲소리공원', '학동흑진주몽돌해변', '거제파노라마케이블카', '구조라성', '거제맹종죽테마공원', '소노캄거제 오션어드벤처', '사곡해수욕장']"
d_d009475,"['철새 천연기념물 희귀새도래및철새서식지', '행원환해장성', '도두항', '산지등대', '영락리 방파제', '김녕해안도로', '제주별빛누리공원', '금악성당', '제주승마공원', '천진항']"
d_d007390,"['김녕해안도로', '금악성당', '올레길 21코스', '성이시돌센터', '도두항', '시와스튜디오', '행원환해장성', '다락쉼터', '철새 천연기념물 희귀새도래및철새서식지', '제주승마공원']"
d_d009786,"['김녕해안도로', '성이시돌센터', '도두항', '금악성당', '철새 천연기념물 희귀새도래및철새서식지', '삼무공원', '다락쉼터', '행원환해장성', '제주별빛누리공원', '산지등대']"
d_d011377,"['김녕해안도로', '삼무공원', '시와스튜디오', '성이시돌센터', '김녕성세기해변 인증센터', '진성배낚시', '삼다수숲길', '제주별빛누리공원', '수월봉전기자전거', '금악성당']"
d_d009073,"['삼무공원', '도두항', '철새 천연기념물 희귀새도래및철새서식지', '서광동리곶자왈생태탐방로', '행원환해장성', '영락리 방파제', '성이시돌센터', '한라산영실', '취다선 티앤메디테이션', '제주별빛누리공원']"
d_d004371,"['영락리 방파제', '걸매생태공원', '군산오름 전망대', '베케', '취다선 티앤메디테이션', '신천목장', '붉은오름자연휴양림', '제주신라호텔 수영장', '서광동리곶자왈생태탐방로', '강정천']"
d_d000713,"['김녕해안도로', '금악성당', '도두항', '산지등대', '철새 천연기념물 희귀새도래및철새서식지', '제주승마공원', '김녕성세기해변 인증센터', '시와스튜디오', '성이시돌센터', '다락쉼터']"
d_d009160,"['서광동리곶자왈생태탐방로', '신천목장', '졸띠체험승마', '영락리 방파제', '한남리머체왓숲길', '표선해수욕장 야영장', '한라산영실', '법화사', '걸매생태공원', '베케']"
b_b014141,"['상족암군립공원', '계룡산', '여차홍포전망대', '구조라성', '거제식물원 정글돔', '학동흑진주몽돌해변', '사곡해수욕장', '거제숲소리공원', '경남고성공룡세계엑스포', '바람의언덕']"
d_d001616,"['제주승마공원', '제주별빛누리공원', '삼다수숲길', '수월봉전망대', '산지등대', '서빈백사', '수목원테마파크 아이스뮤지엄', '철새 천연기념물 희귀새도래및철새서식지', '신산공원', '수월봉전기자전거']"
c_c000749,"['금오도비렁길 3코스', '사도', '욕지도 제1출렁다리', '제승당', '북한 반잠수정전시관', '사량도', '비진도해수욕장', '향일암', '큰끝등대', '녹테마레']"
d_d009350,"['금악성당', '김녕해안도로', '천진항', '성이시돌센터', '제주별빛누리공원', '도두항', '철새 천연기념물 희귀새도래및철새서식지', '다락쉼터', '산지등대', '제주승마공원']"
d_d000811,"['시와스튜디오', '행원환해장성', '다락쉼터', '철새 천연기념물 희귀새도래및철새서식지', '성이시돌센터', '도두항', '천진항', '제주별빛누리공원', '제주승마공원', '산지등대']"
d_d000631,"['제주별빛누리공원', '걸매생태공원', '철새 천연기념물 희귀새도래및철새서식지', '군산오름 전망대', '영락리 방파제', '김녕해안도로', '도두항', '서광동리곶자왈생태탐방로', '졸띠체험승마', '성이시돌센터']"
d_d012490,"['김녕성세기해변 인증센터', '철새 천연기념물 희귀새도래및철새서식지', '산지등대', '천진항', '도두항', '제주승마공원', '수월봉전망대', '함덕서우봉해변 인증센터', '다락쉼터', '금악성당']"
d_d001379,"['도두항', '철새 천연기념물 희귀새도래및철새서식지', '천진항', '다락쉼터', '제주승마공원', '산지등대', '시와스튜디오', '김녕해안도로', '성이시돌센터', '금악성당']"
d_d002202,"['한남리머체왓숲길', '도두항', '걸매생태공원', '섶섬', '제주별빛누리공원', '철새 천연기념물 희귀새도래및철새서식지', '한라산영실', '군산오름 전망대', '붉은오름자연휴양림', '취다선 티앤메디테이션']"
a_a012491,"['시흥배곧한울공원', '오아시스', '물왕호수', '배곧생명공원', '시흥오이도박물관', '오이도 빨강등대', '시흥갯골생태공원', '오이도']"
d_d002094,"['제주별빛누리공원', '도두항', '철새 천연기념물 희귀새도래및철새서식지', '걸매생태공원', '김녕성세기해변 인증센터', '한남리머체왓숲길', '취다선 티앤메디테이션', '군산오름 전망대', '시와스튜디오', '김녕해안도로']"
d_d001589,"['김녕해안도로', '도두항', '철새 천연기념물 희귀새도래및철새서식지', '서광동리곶자왈생태탐방로', '영락리 방파제', '금악성당', '성이시돌센터', '다락쉼터', '베케', '한라산영실']"
d_d001275,"['도두항', '철새 천연기념물 희귀새도래및철새서식지', '성이시돌센터', '행원환해장성', '금악성당', '김녕해안도로', '제주승마공원', '산지등대', '다락쉼터', '천진항']"
d_d002040,"['천진항', '도두항', '철새 천연기념물 희귀새도래및철새서식지', '서광동리곶자왈생태탐방로', '다락쉼터', '영락리 방파제', '김녕해안도로', '붉은오름자연휴양림', '법화사', '산지등대']"
d_d006137,"['도두항', '철새 천연기념물 희귀새도래및철새서식지', '걸매생태공원', '베케', '성이시돌센터', '제주별빛누리공원', '제주승마공원', '한라산영실', '영락리 방파제', '김녕성세기해변 인증센터']"
d_d003346,"['금악성당', '김녕성세기해변 인증센터', '시와스튜디오', '천진항', '김녕해안도로', '성이시돌센터', '해거름마을공원 인증센터', '산지등대', '행원환해장성', '다락쉼터']"
d_d009807,"['김녕성세기해변 인증센터', '삼무공원', '도두항', '철새 천연기념물 희귀새도래및철새서식지', '김녕해안도로', '제주문화예술진흥원 제주문예회관', '제주별빛누리공원', '제주승마공원', '금악성당', '다락쉼터']"
d_d011513,"['표선해수욕장 야영장', '붉은오름자연휴양림', '군산', '섶섬', '한라산영실', '신천목장', '서광동리곶자왈생태탐방로', '영락리 방파제', '한남리머체왓숲길', '큰사슴이오름']"
c_c003021,"['북한 반잠수정전시관', '금오도비렁길 3코스', '향일암', '사도', '녹테마레', '큰끝등대', '여수낭만바다요트', '고소동천사벽화골목', '싱싱게장마을', '유월드루지테마파크']"
d_d002467,"['붉은오름자연휴양림', '강정천', '졸띠체험승마', '신천목장', '베케', '취다선 티앤메디테이션', '섶섬', '한남리머체왓숲길', '걸매생태공원', '군산오름 전망대']"
d_d009103,"['졸띠체험승마', '베케', '군산오름 전망대', '붉은오름자연휴양림', '걸매생태공원', '영락리 방파제', '서귀포천문과학문화관', '한남리머체왓숲길', '신천목장', '취다선 티앤메디테이션']"
d_d000219,"['김녕해안도로', '산지등대', '천진항', '금악성당', '다락쉼터', '철새 천연기념물 희귀새도래및철새서식지', '성이시돌센터', '도두항', '제주승마공원', '행원환해장성']"
d_d004465,"['표선해수욕장 야영장', '김녕해안도로', '이니스프리 제주하우스', '베케', '시와스튜디오', '제주승마공원', '송악산', '삼무공원', '군산', '해변산책']"
d_d005629,"['신천목장', '강정천', '졸띠체험승마', '걸매생태공원', '군산오름 전망대', '취다선 티앤메디테이션', '영락리 방파제', '제주신라호텔 수영장', '서광동리곶자왈생태탐방로', '베케']"
d_d000244,"['한남리머체왓숲길', '산지등대', '제주승마공원', '시와스튜디오', '철새 천연기념물 희귀새도래및철새서식지', '군산오름 전망대', '도두항', '걸어가는늑대들 전이수갤러리', '섶섬', '걸매생태공원']"
d_d005917,"['김녕해안도로', '금악성당', '성이시돌센터', '행원환해장성', '삼무공원', '산지등대', '도두항', '천진항', '철새 천연기념물 희귀새도래및철새서식지', '시와스튜디오']"
d_d001431,"['김녕해안도로', '도두항', '철새 천연기념물 희귀새도래및철새서식지', '금악성당', '삼무공원', '시와스튜디오', '다락쉼터', '성이시돌센터', '천아계곡', '제주별빛누리공원']"
b_b010862,"['두모녹색농촌체험마을', '남해독일마을', '보리암', '설리해수욕장', '다랭이마을', '독일마을', '상주은 모래비치야영장', '남해보물섬전망대 스카이워크', '상주은모래비치', '송정솔바람해수욕장']"
d_d005585,"['김녕해안도로', '해변산책', '제주승마공원', '시와스튜디오', '금악성당', '삼다수숲길', '도두항', '삼무공원', '성이시돌센터', '김녕성세기해변 인증센터']"
d_d001559,"['도두항', '철새 천연기념물 희귀새도래및철새서식지', '신천목장', '표선해수욕장 야영장', '석예원 본초족욕 성산', '제주승마공원', '김녕해안도로', '서광동리곶자왈생태탐방로', '다락쉼터', '한라산국립공원 관음사탐방로']"
a_a009499,"['한옥카페 갤러리도솔', '마니산', '석모도미네랄온천', '강화역사박물관', '강화루지', '보문사', '연미정', '강화자연사박물관', '강화산성북문', '조양방직']"
d_d000435,"['도두항', '신천목장', '서광동리곶자왈생태탐방로', '철새 천연기념물 희귀새도래및철새서식지', '영락리 방파제', '다락쉼터', '섶섬', '시와스튜디오', '한남리머체왓숲길', '베케']"
d_d005131,"['강정천', '졸띠체험승마', '제주신라호텔 수영장', '한남리머체왓숲길', '신천목장', '걸매생태공원', '무민랜드제주', '베케', '군산오름 전망대', '붉은오름자연휴양림']"
d_d009137,"['도두항', '철새 천연기념물 희귀새도래및철새서식지', '김녕해안도로', '제주승마공원', '금악성당', '시와스튜디오', '성이시돌센터', '다락쉼터', '산지등대', '김녕성세기해변 인증센터']"
d_d008001,"['도두항', '철새 천연기념물 희귀새도래및철새서식지', '제주승마공원', '다락쉼터', '서광동리곶자왈생태탐방로', '군산오름 전망대', '신천목장', '영락리 방파제', '베케', '행원환해장성']"
a_a000868,"['한옥카페 갤러리도솔', '마니산', '석모도미네랄온천', '강화역사박물관', '강화루지', '강화소창체험관', '연미정', '보문사', '강화화개산모노레일', '조양방직']"
d_d001832,"['김녕성세기해변 인증센터', '함덕서우봉해변 인증센터', '성이시돌센터', '군산', '시와스튜디오', '삼무공원', '표선해수욕장 야영장', '베케', '해거름마을공원 인증센터', '성산일출봉 인증센터']"
d_d007629,"['신천목장', '영락리 방파제', '한남리머체왓숲길', '걸매생태공원', '서광동리곶자왈생태탐방로', '군산오름 전망대', '졸띠체험승마', '베케', '표선해수욕장 야영장', '강정천']"
d_d012449,"['영락리 방파제', '서광동리곶자왈생태탐방로', '군산오름 전망대', '제주제트 중문점', '한남리머체왓숲길', '걸매생태공원', '베케', '취다선 티앤메디테이션', '신천목장', '한라산영실']"
d_d000391,"['김녕해안도로', '금악성당', '성이시돌센터', '도두항', '천진항', '행원환해장성', '철새 천연기념물 희귀새도래및철새서식지', '제주승마공원', '시와스튜디오', '다락쉼터']"
d_d004211,"['취다선 티앤메디테이션', '영락리 방파제', '붉은오름자연휴양림', '법화사', '서광동리곶자왈생태탐방로', '베케', '군산오름 전망대', '신천목장', '졸띠체험승마', '석예원 본초족욕 성산']"
d_d004391,"['취다선 티앤메디테이션', '무민랜드제주', '제주아리랑', '강정천', '졸띠체험승마', '제주신라호텔 수영장', '화순항', '서광동리곶자왈생태탐방로', '서귀포칠십리시공원', '서귀포천문과학문화관']"
d_d001423,"['도두항', '삼무공원', '표선해수욕장 야영장', '서광동리곶자왈생태탐방로', '철새 천연기념물 희귀새도래및철새서식지', '다락쉼터', '해변산책', '영락리 방파제', '큰사슴이오름', '군산']"
d_d009193,"['김녕해안도로', '영락리 방파제', '제주승마공원', '서광동리곶자왈생태탐방로', '삼다수숲길', '금악성당', '군산오름 전망대', '신천목장', '취다선 티앤메디테이션', '베케']"
a_a001722,"['소무의도', '선녀바위', '월미공원', '인천내리교회', '왕산해수욕장', '하나개해수욕장', '영종씨사이드 레일바이크', '영종역사관', '인천광역시교육청교육과학정보원 인천학생과학관', '월미도']"
a_a007263,"['소무의도', '선녀바위', '인천내리교회', '인천광역시교육청교육과학정보원 인천학생과학관', '왕산해수욕장', '영종씨사이드 레일바이크', '자유공원 맥아더장군동상', '영종역사관', '인천개항누리길', '월미공원']"
d_d009693,"['취다선 티앤메디테이션', '걸매생태공원', '군산오름 전망대', '한라산영실', '강정천', '베케', '한남리머체왓숲길', '서귀포천문과학문화관', '졸띠체험승마', '표선해수욕장 야영장']"
d_d007365,"['김녕해안도로', '삼무공원', '도두항', '해변산책', '철새 천연기념물 희귀새도래및철새서식지', '성이시돌센터', '행원환해장성', '금악성당', '다락쉼터', '천진항']"
a_a011164,"['소무의도', '월미도', '선녀바위', '월미공원', '왕산해수욕장', '하나개해수욕장', '영종씨사이드 레일바이크', '영종역사관', '인천내리교회', '을왕리해수욕장']"
d_d010367,"['한라산영실', '군산오름 전망대', '붉은오름자연휴양림', '베케', '걸매생태공원', '취다선 티앤메디테이션', '한남리머체왓숲길', '강정천', '영락리 방파제', '서광동리곶자왈생태탐방로']"
d_d005296,"['성이시돌센터', '김녕해안도로', '금악성당', '산지등대', '도두항', '천진항', '철새 천연기념물 희귀새도래및철새서식지', '올레길 21코스', '다락쉼터', '해변산책']"
d_d001540,"['베케', '시와스튜디오', '김녕해안도로', '취다선 티앤메디테이션', '졸띠체험승마', '강정천', '섶섬', '신천목장', '제주승마공원', '서귀포천문과학문화관']"
b_b006000,"['경주봉황대', '천군복합문화공간', '경상북도 산림환경연구원', '보문투어', '경주예술의전당', '꽃길한복', '경주루지월드', '불국사', '경주계림', '봉길대왕암해변']"
a_a002559,"['한옥카페 갤러리도솔', '마니산', '석모도미네랄온천', '강화역사박물관', '강화루지', '강화산성북문', '조양방직', '보문사', '연미정', '강화소창체험관']"
d_d001434,"['걸매생태공원', '한남리머체왓숲길', '섶섬', '군산오름 전망대', '도두항', '강정천', '베케', '영락리 방파제', '졸띠체험승마', '신천목장']"
d_d002484,"['제주승마공원', '산지등대', '도두항', '철새 천연기념물 희귀새도래및철새서식지', '김녕해안도로', '성이시돌센터', '행원환해장성', '천진항', '제주별빛누리공원', '삼다수숲길']"
d_d005903,"['강정천', '신천목장', '취다선 티앤메디테이션', '서광동리곶자왈생태탐방로', '졸띠체험승마', '영락리 방파제', '베케', '표선해수욕장 야영장', '군산오름 전망대', '걸매생태공원']"
d_d007085,"['서광동리곶자왈생태탐방로', '제주제트 중문점', '한남리머체왓숲길', '영락리 방파제', '군산', '취다선 티앤메디테이션', '한라산영실', '군산오름 전망대', '화순항', '신천목장']"
d_d002284,"['제주승마공원', '철새 천연기념물 희귀새도래및철새서식지', '산지등대', '제주별빛누리공원', '도두항', '천진항', '김녕해안도로', '삼무공원', '행원환해장성', '다락쉼터']"
d_d003910,"['신천목장', '서광동리곶자왈생태탐방로', '졸띠체험승마', '한남리머체왓숲길', '붉은오름자연휴양림', '섶섬', '걸매생태공원', '강정천', '베케', '영락리 방파제']"
d_d010098,"['김녕해안도로', '도두항', '철새 천연기념물 희귀새도래및철새서식지', '천진항', '서광동리곶자왈생태탐방로', '산지등대', '금악성당', '행원환해장성', '걸매생태공원', '영락리 방파제']"
d_d004730,"['걸어가는늑대들 전이수갤러리', '철새 천연기념물 희귀새도래및철새서식지', '도두항', '시와스튜디오', '삼무공원', '올레길 21코스', '김녕해안도로', '삼다수숲길', '제주별빛누리공원', '진성배낚시']"
d_d011147,"['제주승마공원', '수월봉전망대', '비양도', '산지등대', '어승생', '천진항', '철새 천연기념물 희귀새도래및철새서식지', '김녕성세기해변 인증센터', '세기알해변', '더마파크']"
b_b011839,"['욕지도 제1출렁다리', '이순신공원', '비진도해수욕장', '동피랑전복마을', '제승당', '통영삼도수군통제영', '사량도', '욕지도 제3출렁다리', '통영케이블카', '스카이라인루지 통영']"
d_d003330,"['영락리 방파제', '걸매생태공원', '군산오름 전망대', '서광동리곶자왈생태탐방로', '베케', '한남리머체왓숲길', '군산', '신천목장', '졸띠체험승마', '취다선 티앤메디테이션']"
d_d009677,"['서광동리곶자왈생태탐방로', '영락리 방파제', '표선해수욕장 야영장', '제주제트 중문점', '취다선 티앤메디테이션', '한라산영실', '덴드리', '군산오름 전망대', '베케', '졸띠체험승마']"
d_d002306,"['시와스튜디오', '김녕성세기해변 인증센터', '철새 천연기념물 희귀새도래및철새서식지', '다락쉼터', '도두항', '성이시돌센터', '산지등대', '제주승마공원', '해거름마을공원 인증센터', '김녕해안도로']"
d_d000128,"['신천목장', '도두항', '철새 천연기념물 희귀새도래및철새서식지', '강정천', '천진항', '베케', '영락리 방파제', '걸매생태공원', '제주승마공원', '법화사']"
d_d010040,"['김녕해안도로', '금악성당', '서광동리곶자왈생태탐방로', '도두항', '성이시돌센터', '시와스튜디오', '영락리 방파제', '다락쉼터', '베케', '삼무공원']"
d_d002360,"['도두항', '철새 천연기념물 희귀새도래및철새서식지', '시와스튜디오', '다락쉼터', '행원환해장성', '올레길 21코스', '제주별빛누리공원', '성이시돌센터', '김녕해안도로', '해변산책']"
d_d004418,"['김녕성세기해변 인증센터', '제주승마공원', '철새 천연기념물 희귀새도래및철새서식지', '시와스튜디오', '도두항', '산지등대', '천진항', '삼무공원', '함덕서우봉해변 인증센터', '삼다수숲길']"
b_b005132,"['계룡산', '거제식물원 정글돔', '여차홍포전망대', '구조라성', '거제파노라마케이블카', '학동흑진주몽돌해변', '거제숲소리공원', '소노캄거제 오션어드벤처', '거제맹종죽테마공원', '사곡해수욕장']"
d_d000670,"['다락쉼터', '도두항', '철새 천연기념물 희귀새도래및철새서식지', '천진항', '성이시돌센터', '김녕성세기해변 인증센터', '김녕해안도로', '시와스튜디오', '행원환해장성', '산지등대']"
d_d001395,"['취다선 티앤메디테이션', '군산', '베케', '산지등대', '한라산영실', '수목원테마파크 아이스뮤지엄', '송악산', '덴드리', '종달리해변', '제주신라호텔 수영장']"
d_d002070,"['한라산영실', '걸매생태공원', '베케', '군산', '올레길 21코스', '김녕해안도로', '삼무공원', '도두항', '해변산책', '섶섬']"
d_d002459,"['군산오름 전망대', '영락리 방파제', '걸매생태공원', '강정천', '한라산영실', '표선해수욕장 야영장', '제주승마공원', '베케', '한남리머체왓숲길', '도두항']"
d_d000181,"['산지등대', '졸띠체험승마', '도두항', '철새 천연기념물 희귀새도래및철새서식지', '시와스튜디오', '붉은오름자연휴양림', '천진항', '다락쉼터', '함덕서우봉해변 인증센터', '서광동리곶자왈생태탐방로']"
d_d004070,"['금악성당', '산지등대', '베케', '김녕성세기해변 인증센터', '철새 천연기념물 희귀새도래및철새서식지', '김녕해안도로', '강정천', '도두항', '성이시돌센터', '신천목장']"
d_d012335,"['김녕해안도로', '삼무공원', '금악성당', '시와스튜디오', '해변산책', '행원환해장성', '제주승마공원', '김녕성세기해변 인증센터', '삼다수숲길', '함덕서우봉해변 인증센터']"
a_a012086,"['선녀바위', '인천내리교회', '소무의도', '인천광역시교육청교육과학정보원 인천학생과학관', '영종역사관', '월미공원', '월미산', '영종씨사이드 레일바이크', '왕산해수욕장', '씨사이드파크']"
d_d007632,"['영락리 방파제', '서광동리곶자왈생태탐방로', '김녕해안도로', '금악성당', '삼무공원', '걸매생태공원', '한라산영실', '군산오름 전망대', '베케', '도두항']"
d_d000605,"['금악성당', '제주승마공원', '천진항', '도두항', '김녕해안도로', '성이시돌센터', '철새 천연기념물 희귀새도래및철새서식지', '시와스튜디오', '행원환해장성', '산지등대']"
